,경기날짜,선수명,포지션,팀,더블헤더여부,홈팀,원정팀,1,2,3,4,5,6,7,8,9,10,11,12,안타,타수,타율,타점,득점
2543,2018-06-10,호잉,우,한화,0,한화,SK,7407,0,7101,0,1023,0,1116,0,1019.0,0.0,0.0,0.0,3,5,0.332,0,0
2544,2018-06-10,송광민,三,한화,0,한화,SK,7400,0,2000,0,1018,0,2000,0,7100.0,0.0,0.0,0.0,1,5,0.308,1,0
2545,2018-06-10,백창수,좌,한화,0,한화,SK,7006,0,0,1304,3000,0,2000,0,0.0,0.0,0.0,0.0,1,3,0.294,1,1
2546,2018-06-10,김민하,좌,한화,0,한화,SK,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.231,0,0
2547,2018-06-10,김회성,一,한화,0,한화,SK,0,7102,0,2000,2000,0,0,3100,0.0,0.0,0.0,0.0,0,3,0.214,0,0
2548,2018-06-10,정은원,二,한화,0,한화,SK,0,7006,0,7005,0,7101,0,2000,0.0,0.0,0.0,0.0,0,4,0.253,0,0
2549,2018-06-10,최재훈,포,한화,0,한화,SK,0,7101,0,2000,0,2000,0,2000,0.0,0.0,0.0,0.0,0,4,0.179,0,0
2550,2018-06-12,이정후,우,넥센,0,넥센,한화,1110,0,2000,0,7005,0,7104,0,0.0,0.0,0.0,0.0,1,4,0.32,0,1
2551,2018-06-12,김규민,좌,넥센,0,넥센,한화,2000,0,2000,0,7004,0,0,6001,0.0,0.0,0.0,0.0,0,4,0.349,0,0
2552,2018-06-12,이택근,지,넥센,0,넥센,한화,7104,0,1012,0,7104,0,0,7212,0.0,0.0,0.0,0.0,1,4,0.302,0,0
2553,2018-06-12,박병호,一,넥센,0,넥센,한화,1116,0,2100,0,0,7001,0,7006,0.0,0.0,0.0,0.0,1,4,0.319,1,0
2554,2018-06-12,김하성,유,넥센,0,넥센,한화,3000,0,7000,0,0,7005,0,0,7301.0,0.0,0.0,0.0,0,3,0.319,0,0
2555,2018-06-12,김민성,三,넥센,0,넥센,한화,7102,0,0,2000,0,7006,0,0,2000.0,0.0,0.0,0.0,0,4,0.286,0,0
2556,2018-06-12,임병욱,중,넥센,0,넥센,한화,0,2000,0,7101,0,0,2000,0,0.0,0.0,0.0,0.0,0,3,0.293,0,0
2557,2018-06-12,고종욱,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,7005.0,0.0,0.0,0.0,0,1,0.23,0,0
2558,2018-06-12,김혜성,二,넥센,0,넥센,한화,0,2000,0,1018,0,0,2000,0,0.0,0.0,0.0,0.0,1,3,0.278,0,1
2559,2018-06-12,주효상,포,넥센,0,넥센,한화,0,2000,0,1003,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0.219,1,0
2560,2018-06-12,초이스,타,넥센,0,넥센,한화,0,0,0,0,0,0,3000,0,0.0,0.0,0.0,0.0,0,0,0.265,0,0
2561,2018-06-12,김재현,포,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.207,0,0
2562,2018-06-13,이정후,중우,넥센,0,넥센,한화,7004,0,7101,0,0,1011,7005,0,0.0,0.0,0.0,0.0,1,4,0.318,0,1
2563,2018-06-13,김규민,좌,넥센,0,넥센,한화,7102,0,2000,0,0,3100,7104,0,0.0,0.0,0.0,0.0,0,3,0.342,0,1
2564,2018-06-13,김하성,유,넥센,0,넥센,한화,1011,0,2000,0,0,7407,0,1011,0.0,0.0,0.0,0.0,2,4,0.322,0,0
2565,2018-06-13,박병호,一,넥센,0,넥센,한화,3000,0,0,2000,0,1110,0,2000,0.0,0.0,0.0,0.0,1,3,0.32,1,1
2566,2018-06-13,김민성,三,넥센,0,넥센,한화,7004,0,0,7005,0,3100,0,2000,0.0,0.0,0.0,0.0,0,3,0.282,0,1
2567,2018-06-13,이택근,우,넥센,0,넥센,한화,0,1019,0,7005,0,7003,0,0,0.0,0.0,0.0,0.0,1,3,0.303,0,0
2568,2018-06-13,임병욱,중,넥센,0,넥센,한화,0,0,0,0,0,0,0,7006,0.0,0.0,0.0,0.0,0,1,0.292,0,0
2569,2018-06-13,고종욱,지,넥센,0,넥센,한화,0,1017,0,0,1011,1011,0,0,0.0,0.0,0.0,0.0,3,3,0.246,1,0
2570,2018-06-13,김혜성,二,넥센,0,넥센,한화,0,7206,0,0,7006,1011,0,0,0.0,0.0,0.0,0.0,1,3,0.279,2,0
2571,2018-06-13,김재현,포,넥센,0,넥센,한화,0,7104,0,0,7001,0,7003,0,0.0,0.0,0.0,0.0,0,3,0.197,0,0
2572,2018-06-14,이정후,우중,넥센,0,넥센,한화,3000,0,7006,0,1116,0,0,1019,1011,0.0,0.0,0.0,3,4,0.326,0,1
2573,2018-06-14,김규민,좌,넥센,0,넥센,한화,7006,0,1301,0,7101,0,0,2000,3000,0.0,0.0,0.0,1,4,0.34,1,2
2574,2018-06-14,김하성,유,넥센,0,넥센,한화,1011,0,7005,0,0,7003,0,1018,7400,0.0,0.0,0.0,2,5,0.323,0,0
2575,2018-06-14,박병호,一,넥센,0,넥센,한화,7102,0,0,7005,0,2000,0,3000,1017,0.0,0.0,0.0,1,4,0.317,2,1
2576,2018-06-14,고종욱,지,넥센,0,넥센,한화,0,1116,0,7100,0,7005,0,7102,0,0.0,0.0,0.0,1,4,0.246,0,0
2577,2018-06-14,이택근,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,1017,0.0,0.0,0.0,1,1,0.308,1,0
2578,2018-06-14,김민성,三,넥센,0,넥센,한화,0,7003,0,7104,0,0,2000,0,10171017,0.0,0.0,0.0,2,5,0.285,1,1
2579,2018-06-14,임병욱,중,넥센,0,넥센,한화,0,7004,0,0,7101,0,0,0,0,0.0,0.0,0.0,0,2,0.289,0,0
2580,2018-06-14,초이스,타우,넥센,0,넥센,한화,0,0,0,0,0,0,2000,0,30007000,0.0,0.0,0.0,0,2,0.263,0,1
2581,2018-06-14,김혜성,二,넥센,0,넥센,한화,0,7402,0,0,7006,0,7101,0,7100,0.0,0.0,0.0,0,4,0.273,0,0
2582,2018-06-14,주효상,포,넥센,0,넥센,한화,0,0,7100,0,3000,0,0,0,0,0.0,0.0,0.0,0,1,0.212,0,1
2583,2018-06-14,장영석,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.226,0,0
2584,2018-06-14,김재현,포,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.197,0,0
2585,2018-06-14,송성문,타,넥센,0,넥센,한화,0,0,0,0,0,0,0,0,1019,0.0,0.0,0.0,1,1,0.304,2,1
2586,2018-06-15,이용규,중,한화,0,한화,두산,2100,7100,0,0,3000,0,0,0,0,0.0,0.0,0.0,0,2,0.286,0,0
2587,2018-06-15,김민하,주중,한화,0,한화,두산,0,0,0,0,0,0,1301,0,1019,0.0,0.0,0.0,2,2,0.256,3,1
2588,2018-06-15,강경학,지,한화,0,한화,두산,7101,0,7306,0,7206,0,7402,0,1018,0.0,0.0,0.0,1,5,0.5,0,0
2589,2018-06-15,이성열,一,한화,0,한화,두산,3000,0,1017,0,0,2000,0,7101,2000,0.0,0.0,0.0,1,4,0.33,0,0
2590,2018-06-15,호잉,우,한화,0,한화,두산,2000,0,7407,0,0,7101,0,0,0,0.0,0.0,0.0,0,3,0.339,0,0
2591,2018-06-15,장진혁,우,한화,0,한화,두산,0,0,0,0,0,0,0,3100,0,0.0,0.0,0.0,0,0,0.182,0,0
2592,2018-06-15,송광민,三,한화,0,한화,두산,7107,0,7006,0,0,7006,0,0,0,0.0,0.0,0.0,0,3,0.296,0,0
2593,2018-06-15,김태연,三,한화,0,한화,두산,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.125,0,0
2594,2018-06-15,백창수,좌,한화,0,한화,두산,0,7005,0,7400,0,0,1116,2000,0,0.0,0.0,0.0,1,4,0.273,0,1
2595,2018-06-15,하주석,유,한화,0,한화,두산,0,6004,0,7104,0,0,7004,0,3000,0.0,0.0,0.0,0,3,0.229,0,1
2596,2018-06-15,정은원,二,한화,0,한화,두산,0,2000,0,7101,0,0,7005,0,7104,0.0,0.0,0.0,0,4,0.221,0,0
2597,2018-06-15,최재훈,포,한화,0,한화,두산,0,3000,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.186,0,0
2598,2018-06-15,지성준,포,한화,0,한화,두산,0,0,0,0,7001,0,1017,0,2000,0.0,0.0,0.0,1,3,0.253,1,1
2599,2018-06-16,이용규,지,한화,0,한화,두산,7003,0,7004,0,7104,0,7305,0,1011,0.0,0.0,0.0,1,5,0.284,0,0
2600,2018-06-16,강경학,유二,한화,0,한화,두산,1018,0,2000,0,7101,0,2000,0,1019,0.0,0.0,0.0,2,5,0.486,0,0
2601,2018-06-16,이성열,一,한화,0,한화,두산,7402,0,3100,0,0,7104,2000,0,7003,0.0,0.0,0.0,0,4,0.324,0,0
2602,2018-06-16,호잉,우,한화,0,한화,두산,2000,0,2000,0,0,1110,0,1017,7005,0.0,0.0,0.0,2,5,0.34,0,1
2603,2018-06-16,송광민,三,한화,0,한화,두산,0,1019,0,1116,0,3000,0,7006,0,0.0,0.0,0.0,2,3,0.3,0,2
2604,2018-06-16,백창수,좌,한화,0,한화,두산,0,2000,0,7003,0,1011,0,3100,0,0.0,0.0,0.0,1,3,0.275,0,0
2605,2018-06-16,김민하,중,한화,0,한화,두산,0,2000,0,1019,0,7104,0,2000,0,0.0,0.0,0.0,1,4,0.255,2,0
2606,2018-06-16,정은원,二,한화,0,한화,두산,0,7100,0,2000,0,2000,0,0,0,0.0,0.0,0.0,0,3,0.213,0,0
2607,2018-06-16,하주석,유,한화,0,한화,두산,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.228,0,0
2608,2018-06-16,최재훈,포,한화,0,한화,두산,0,0,1019,0,7003,0,0,0,0,0.0,0.0,0.0,1,2,0.19,0,0
2609,2018-06-16,장진혁,타,한화,0,한화,두산,0,0,0,0,0,0,3000,0,0,0.0,0.0,0.0,0,0,0.182,0,0
2610,2018-06-16,지성준,포,한화,0,한화,두산,0,0,0,0,0,0,0,0,7005,0.0,0.0,0.0,0,1,0.25,0,0
2611,2018-06-17,이용규,중,한화,0,한화,두산,7101,2000,0,1019,3000,0,0,1019,0.0,0.0,0.0,0.0,2,4,0.288,0,2
2612,2018-06-17,강경학,二,한화,0,한화,두산,7002,1117,0,3000,7104,0,0,3000,0.0,0.0,0.0,0.0,1,3,0.474,2,1
2613,2018-06-17,정은원,二,한화,0,한화,두산,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.213,0,0
2614,2018-06-17,이성열,지,한화,0,한화,두산,1110,1111,0,2000,2000,0,0,0,0.0,0.0,0.0,0.0,2,4,0.327,1,1
2615,2018-06-17,장진혁,타,한화,0,한화,두산,0,0,0,0,0,0,0,7107,0.0,0.0,0.0,0.0,0,1,0.167,0,0
2616,2018-06-17,호잉,우,한화,0,한화,두산,1011,2000,0,1019,0,7004,0,5002,0.0,0.0,0.0,0.0,2,4,0.343,3,0
2617,2018-06-17,송광민,一,한화,0,한화,두산,7107,0,3000,2000,0,7102,0,2000,0.0,0.0,0.0,0.0,0,4,0.296,0,0
2618,2018-06-17,김민하,좌,한화,0,한화,두산,0,1110,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.271,0,1
2619,2018-06-17,백창수,좌,한화,0,한화,두산,0,0,7006,0,7107,7003,0,0,0.0,0.0,0.0,0.0,0,3,0.264,0,0
2620,2018-06-17,오선진,三,한화,0,한화,두산,0,7400,1116,0,1017,0,7005,0,0.0,0.0,0.0,0.0,2,4,0.237,0,2
2621,2018-06-17,지성준,포,한화,0,한화,두산,0,1019,6004,0,1019,0,7003,0,0.0,0.0,0.0,0.0,2,4,0.26,1,2
2622,2018-06-17,최재훈,포,한화,0,한화,두산,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.19,0,0
2623,2018-06-17,하주석,유,한화,0,한화,두산,0,3000,0,7100,1011,0,7100,0,0.0,0.0,0.0,0.0,1,3,0.229,1,2
2624,2018-06-19,이용규,중,한화,0,한화,LG,7104,0,2000,0,7005,0,0,3000,0,0.0,0.0,0.0,0,3,0.284,0,0
2625,2018-06-19,강경학,二,한화,0,한화,LG,1011,0,2000,0,0,7405,0,2000,0,0.0,0.0,0.0,1,4,0.452,0,0
2626,2018-06-19,이성열,지,한화,0,한화,LG,1011,0,0,7102,0,2000,0,7108,0,0.0,0.0,0.0,1,4,0.326,0,0
2627,2018-06-19,호잉,우,한화,0,한화,LG,2000,0,0,2000,0,7101,0,0,3000,0.0,0.0,0.0,0,3,0.339,0,0
2628,2018-06-19,송광민,一,한화,0,한화,LG,2000,0,0,1110,0,0,7100,0,2000,0.0,0.0,0.0,1,4,0.295,0,0
2629,2018-06-19,김민하,좌,한화,0,한화,LG,0,2000,0,3000,0,0,1110,0,7003,0.0,0.0,0.0,1,3,0.275,0,0
2630,2018-06-19,오선진,三,한화,0,한화,LG,0,7005,0,7104,0,0,2000,0,7102,0.0,0.0,0.0,0,4,0.227,0,0
2631,2018-06-19,지성준,포,한화,0,한화,LG,0,2000,0,0,7104,0,7102,0,0,0.0,0.0,0.0,0,3,0.252,0,0
2632,2018-06-19,하주석,유,한화,0,한화,LG,0,0,7006,0,2000,0,0,0,0,0.0,0.0,0.0,0,2,0.227,0,0
2633,2018-06-19,백창수,타,한화,0,한화,LG,0,0,0,0,0,0,0,7002,0,0.0,0.0,0.0,0,1,0.26,0,0
2634,2018-06-19,정은원,유,한화,0,한화,LG,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.213,0,0
2635,2018-06-20,이용규,중,한화,0,한화,LG,7003,3000,0,3000,7100,0,7006,0,0.0,0.0,0.0,0.0,0,3,0.28,0,2
2636,2018-06-20,강경학,二,한화,0,한화,LG,1017,7303,0,1019,1304,0,2000,0,0.0,0.0,0.0,0.0,3,5,0.468,3,3
2637,2018-06-20,정은원,二,한화,0,한화,LG,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.213,0,0
2638,2018-06-20,이성열,지,한화,0,한화,LG,7101,0,2000,1303,2000,0,7100,0,0.0,0.0,0.0,0.0,1,5,0.323,3,1
2639,2018-06-20,호잉,우,한화,0,한화,LG,1019,0,7306,1110,7100,0,0,7003,0.0,0.0,0.0,0.0,2,5,0.34,1,2
2640,2018-06-20,송광민,一,한화,0,한화,LG,1117,0,1018,3000,0,1019,0,7104,0.0,0.0,0.0,0.0,3,4,0.302,1,0
2641,2018-06-20,김민하,좌,한화,0,한화,LG,3100,0,7006,7102,0,4104,0,1011,0.0,0.0,0.0,0.0,1,3,0.278,0,0
2642,2018-06-20,오선진,三,한화,0,한화,LG,2000,0,0,10117102,0,7102,0,2000,0.0,0.0,0.0,0.0,1,5,0.225,1,1
2643,2018-06-20,하주석,유,한화,0,한화,LG,0,7006,0,13017101,0,3000,0,0,0.0,0.0,0.0,0.0,1,3,0.228,2,1
2644,2018-06-20,최재훈,포,한화,0,한화,LG,0,2000,0,3100,1018,7004,0,0,0.0,0.0,0.0,0.0,1,3,0.193,0,1
2645,2018-06-21,이용규,중,한화,0,한화,LG,1012,0,7104,7101,0,0,7101,0,2000,0.0,0.0,0.0,1,5,0.279,0,0
2646,2018-06-21,강경학,지,한화,0,한화,LG,1011,0,1017,7006,0,0,7102,0,1117,0.0,0.0,0.0,3,5,0.481,0,2
2647,2018-06-21,송광민,三,한화,0,한화,LG,7205,0,1304,0,7100,0,0,7008,1304,0.0,0.0,0.0,2,5,0.304,5,2
2648,2018-06-21,호잉,우,한화,0,한화,LG,2000,0,7100,0,7006,0,0,3000,0,0.0,0.0,0.0,0,3,0.336,0,1
2649,2018-06-21,백창수,一,한화,0,한화,LG,0,1019,1013,0,2000,0,0,2000,0,0.0,0.0,0.0,2,4,0.273,0,1
2650,2018-06-21,하주석,유,한화,0,한화,LG,0,1003,7104,0,0,7100,0,0,0,0.0,0.0,0.0,1,3,0.23,0,0
2651,2018-06-21,이성열,타,한화,0,한화,LG,0,0,0,0,0,0,0,1304,0,0.0,0.0,0.0,1,1,0.326,2,1
2652,2018-06-21,오선진,二,한화,0,한화,LG,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.225,0,0
2653,2018-06-21,정은원,二유,한화,0,한화,LG,0,1017,0,1111,0,7405,0,2000,0,0.0,0.0,0.0,2,4,0.226,0,1
2654,2018-06-21,김민하,좌,한화,0,한화,LG,0,5005,0,2000,0,7107,0,0,7006,0.0,0.0,0.0,0,3,0.263,1,0
2655,2018-06-21,최재훈,포,한화,0,한화,LG,0,2000,0,1116,0,0,0,0,0,0.0,0.0,0.0,1,2,0.197,1,0
2656,2018-06-21,지성준,타포,한화,0,한화,LG,0,0,0,0,0,0,2000,0,1017,0.0,0.0,0.0,1,2,0.257,0,1
2657,2018-06-22,박민우,二,NC,0,NC,한화,7005,0,7100,0,0,1017,0,0,3000,0.0,0.0,0.0,1,3,0.301,0,0
2658,2018-06-22,노진혁,三,NC,0,NC,한화,2000,0,0,7101,0,2000,0,0,0,0.0,0.0,0.0,0,3,0.279,0,0
2659,2018-06-22,박석민,타,NC,0,NC,한화,0,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0,1,0.226,0,0
2660,2018-06-22,나성범,우,NC,0,NC,한화,2000,0,0,2000,0,0,2000,0,7006,0.0,0.0,0.0,0,4,0.33,0,0
2661,2018-06-22,스크럭스,一,NC,0,NC,한화,0,7407,0,7006,0,0,7005,0,0,0.0,0.0,0.0,0,3,0.252,0,0
2662,2018-06-22,권희동,좌,NC,0,NC,한화,0,7004,0,0,7006,0,7002,0,0,0.0,0.0,0.0,0,3,0.208,0,0
2663,2018-06-22,최준석,지,NC,0,NC,한화,0,7104,0,0,2000,0,0,2000,0,0.0,0.0,0.0,0,3,0.256,0,0
2664,2018-06-22,김성욱,중,NC,0,NC,한화,0,0,7003,0,7102,0,0,2000,0,0.0,0.0,0.0,0,3,0.285,0,0
2665,2018-06-22,정범모,포,NC,0,NC,한화,0,0,3000,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.152,0,0
2666,2018-06-22,이상호,타,NC,0,NC,한화,0,0,0,0,0,7407,0,0,0,0.0,0.0,0.0,0,1,0.225,0,0
2667,2018-06-22,윤수강,포,NC,0,NC,한화,0,0,0,0,0,0,0,7007,0,0.0,0.0,0.0,0,1,0.226,0,0
2668,2018-06-22,손시헌,유,NC,0,NC,한화,0,0,7006,0,0,7104,0,0,0,0.0,0.0,0.0,0,2,0.158,0,0
2669,2018-06-22,김찬형,유,NC,0,NC,한화,0,0,0,0,0,0,0,0,7101,0.0,0.0,0.0,0,1,0.143,0,0
2670,2018-06-23,박민우,二,NC,0,NC,한화,2000,0,7101,0,7100,0,0,0,0,0.0,0.0,0.0,0,3,0.297,0,0
2671,2018-06-23,이상호,二,NC,0,NC,한화,0,0,0,0,0,0,0,1017,0,0.0,0.0,0.0,1,1,0.232,0,0
2672,2018-06-23,노진혁,三,NC,0,NC,한화,3000,0,2000,0,7100,0,0,0,0,0.0,0.0,0.0,0,2,0.277,0,0
2673,2018-06-23,손시헌,타유,NC,0,NC,한화,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.156,0,0
2674,2018-06-23,나성범,우,NC,0,NC,한화,2000,0,7101,0,0,3000,0,2000,0,0.0,0.0,0.0,0,3,0.327,0,0
2675,2018-06-23,스크럭스,一,NC,0,NC,한화,7003,0,0,1017,0,7301,0,2000,0,0.0,0.0,0.0,1,4,0.252,0,1
2676,2018-06-23,박석민,지,NC,0,NC,한화,0,2000,0,2000,0,2000,0,0,7104,0.0,0.0,0.0,0,4,0.221,0,0
2677,2018-06-23,권희동,좌,NC,0,NC,한화,0,3000,0,7104,0,7107,0,0,0,0.0,0.0,0.0,0,2,0.204,0,0
2678,2018-06-23,강진성,좌,NC,0,NC,한화,0,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0,1,0.208,0,0
2679,2018-06-23,김성욱,중,NC,0,NC,한화,0,7400,0,1012,0,0,7006,0,7003,0.0,0.0,0.0,1,4,0.284,1,0
2680,2018-06-23,김찬형,유三,NC,0,NC,한화,0,1011,0,1012,0,0,7102,0,0,0.0,0.0,0.0,2,3,0.194,0,0
2681,2018-06-23,정범모,포,NC,0,NC,한화,0,2000,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0.151,0,0
2682,2018-06-23,최준석,타,NC,0,NC,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.256,0,0
2683,2018-06-23,윤수강,포,NC,0,NC,한화,0,0,0,0,7102,0,2000,0,0,0.0,0.0,0.0,0,2,0.212,0,0
2684,2018-06-24,박민우,二,NC,0,NC,한화,7104,0,1017,0,7101,0,7302,0,0,0.0,0.0,0.0,1,4,0.296,0,0
2685,2018-06-24,오영수,타,NC,0,NC,한화,0,0,0,0,0,0,0,0,1017,0.0,0.0,0.0,1,1,0.2,0,0
2686,2018-06-24,김찬형,三,NC,0,NC,한화,2000,0,2000,0,1017,0,7305,0,2000,0.0,0.0,0.0,1,5,0.194,0,1
2687,2018-06-24,나성범,우,NC,0,NC,한화,7101,0,7101,0,3000,0,2000,0,0,0.0,0.0,0.0,0,3,0.323,0,0
2688,2018-06-24,스크럭스,一,NC,0,NC,한화,0,1300,0,7003,2000,0,0,1012,0,0.0,0.0,0.0,2,4,0.256,1,2
2689,2018-06-24,최준석,지,NC,0,NC,한화,0,1018,0,1017,1011,0,0,2000,0,0.0,0.0,0.0,3,4,0.277,1,0
2690,2018-06-24,김성욱,중,NC,0,NC,한화,0,7102,0,7002,2000,0,0,1118,0,0.0,0.0,0.0,1,4,0.284,1,0
2691,2018-06-24,강진성,좌,NC,0,NC,한화,0,1011,0,1017,0,2000,0,0,0,0.0,0.0,0.0,2,3,0.235,0,0
2692,2018-06-24,권희동,좌,NC,0,NC,한화,0,0,0,0,0,0,0,7407,0,0.0,0.0,0.0,0,1,0.202,0,0
2693,2018-06-24,윤수강,포,NC,0,NC,한화,0,7102,0,3000,0,7102,0,0,0,0.0,0.0,0.0,0,2,0.2,0,0
2694,2018-06-24,노진혁,타,NC,0,NC,한화,0,0,0,0,0,0,0,7303,0,0.0,0.0,0.0,0,1,0.276,0,0
2695,2018-06-24,정범모,포,NC,0,NC,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.151,0,0
2696,2018-06-24,손시헌,유,NC,0,NC,한화,0,7101,0,2000,0,2000,0,0,7001,0.0,0.0,0.0,0,4,0.148,0,0
2697,2018-06-26,이용규,중,한화,0,한화,삼성,7101,0,7104,0,7006,0,0,0,0.0,0.0,0.0,0.0,0,3,0.281,0,0
2698,2018-06-26,김민하,중,한화,0,한화,삼성,0,0,0,0,0,0,7003,0,0.0,0.0,0.0,0.0,0,1,0.242,0,0
2699,2018-06-26,강경학,二一,한화,0,한화,삼성,7006,0,7006,0,3000,0,2000,0,0.0,0.0,0.0,0.0,0,3,0.418,0,0
2700,2018-06-26,송광민,三,한화,0,한화,삼성,1019,0,0,2000,7002,0,0,0,0.0,0.0,0.0,0.0,1,3,0.314,0,0
2701,2018-06-26,김태연,三,한화,0,한화,삼성,0,0,0,0,0,0,0,1116,0.0,0.0,0.0,0.0,1,1,0.222,0,1
2702,2018-06-26,호잉,우,한화,0,한화,삼성,7002,0,0,7006,0,2000,0,0,0.0,0.0,0.0,0.0,0,3,0.337,0,0
2703,2018-06-26,오선진,二,한화,0,한화,삼성,0,0,0,0,0,0,0,7006,0.0,0.0,0.0,0.0,0,1,0.219,0,0
2704,2018-06-26,이성열,지,한화,0,한화,삼성,0,2000,0,1019,0,1301,0,1017,0.0,0.0,0.0,0.0,3,4,0.322,2,1
2705,2018-06-26,백창수,一좌,한화,0,한화,삼성,0,3000,0,3100,0,2000,0,7209,0.0,0.0,0.0,0.0,0,2,0.261,0,0
2706,2018-06-26,하주석,유,한화,0,한화,삼성,0,7101,0,2000,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.234,0,0
2707,2018-06-26,정은원,타유,한화,0,한화,삼성,0,0,0,0,0,7101,0,0,0.0,0.0,0.0,0.0,0,1,0.221,0,0
2708,2018-06-26,장진혁,좌우,한화,0,한화,삼성,0,2000,0,0,7003,0,1117,0,0.0,0.0,0.0,0.0,1,3,0.211,0,0
2709,2018-06-26,최재훈,포,한화,0,한화,삼성,0,0,7003,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.197,0,0
2710,2018-06-26,지성준,타포,한화,0,한화,삼성,0,0,0,0,1019,0,2000,0,0.0,0.0,0.0,0.0,1,2,0.259,0,0
2711,2018-06-27,이용규,중,한화,0,한화,삼성,1019,0,3000,0,2000,0,1116,0,0.0,0.0,0.0,0.0,2,3,0.285,1,2
2712,2018-06-27,강경학,二,한화,0,한화,삼성,1111,0,7006,0,7107,0,1019,0,0.0,0.0,0.0,0.0,2,4,0.423,2,1
2713,2018-06-27,송광민,三,한화,0,한화,삼성,7102,0,1013,0,0,7006,7006,0,0.0,0.0,0.0,0.0,1,4,0.313,0,0
2714,2018-06-27,호잉,우,한화,0,한화,삼성,1019,0,7101,0,0,7101,0,7006,0.0,0.0,0.0,0.0,1,4,0.336,1,0
2715,2018-06-27,이성열,지,한화,0,한화,삼성,6004,0,0,1011,0,3000,0,7100,0.0,0.0,0.0,0.0,1,3,0.322,0,0
2716,2018-06-27,김민하,좌,한화,0,한화,삼성,7208,0,0,7104,0,7005,0,1019,0.0,0.0,0.0,0.0,1,4,0.243,0,0
2717,2018-06-27,하주석,유,한화,0,한화,삼성,0,7006,0,7100,0,0,7104,2000,0.0,0.0,0.0,0.0,0,4,0.23,0,0
2718,2018-06-27,김태연,一,한화,0,한화,삼성,0,7101,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.2,0,0
2719,2018-06-27,백창수,타一,한화,0,한화,삼성,0,0,0,7107,0,0,1118,0,0.0,0.0,0.0,0.0,1,2,0.267,0,1
2720,2018-06-27,최재훈,포,한화,0,한화,삼성,0,7101,0,0,2000,0,2000,0,0.0,0.0,0.0,0.0,0,3,0.194,0,0
2721,2018-06-28,이용규,중,한화,0,한화,삼성,3000,0,7101,0,3000,0,3000,1011,0.0,0.0,0.0,0.0,1,2,0.287,1,1
2722,2018-06-28,김민하,주중,한화,0,한화,삼성,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.243,0,0
2723,2018-06-28,강경학,二,한화,0,한화,삼성,3000,0,7100,0,0,2000,3000,2000,0.0,0.0,0.0,0.0,0,3,0.405,0,1
2724,2018-06-28,정은원,二,한화,0,한화,삼성,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.221,0,0
2725,2018-06-28,송광민,三,한화,0,한화,삼성,2000,0,0,1301,0,6001,3000,0,0.0,0.0,0.0,0.0,1,3,0.313,2,2
2726,2018-06-28,호잉,우,한화,0,한화,삼성,7003,0,0,7101,0,7003,1301,0,0.0,0.0,0.0,0.0,1,4,0.334,4,1
2727,2018-06-28,이성열,지,한화,0,한화,삼성,7101,0,0,7100,0,7107,7003,0,0.0,0.0,0.0,0.0,0,4,0.317,0,0
2728,2018-06-28,백창수,一,한화,0,한화,삼성,0,2000,0,3000,0,0,7006,2000,0.0,0.0,0.0,0.0,0,3,0.258,0,0
2729,2018-06-28,장진혁,좌,한화,0,한화,삼성,0,7101,0,1017,0,0,7005,7301,0.0,0.0,0.0,0.0,1,4,0.217,0,0
2730,2018-06-28,하주석,유,한화,0,한화,삼성,0,7102,0,0,7107,0,6001,3000,0.0,0.0,0.0,0.0,0,3,0.227,0,2
