,year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
10485,2018,6,15,4,LG,승,1,0,1,0,0,0,0,1,1,-1,-1,-1,4,9,0,2,기아,LG,0
10486,2018,6,15,4,롯데,승,0,0,1,2,0,3,6,0,2,-1,-1,-1,14,18,0,4,롯데,SK,0
10487,2018,6,15,4,SK,패,1,0,1,0,2,0,0,1,1,-1,-1,-1,6,8,2,7,롯데,SK,0
10488,2018,6,15,4,두산,승,2,0,1,6,0,1,0,0,3,-1,-1,-1,13,21,1,3,두산,한화,0
10489,2018,6,15,4,한화,패,0,0,0,0,0,0,3,0,1,-1,-1,-1,4,6,0,5,두산,한화,0
10490,2018,6,15,4,KT,패,0,3,0,0,0,1,0,0,0,-1,-1,-1,4,6,0,4,KT,NC,0
10491,2018,6,15,4,NC,승,2,0,0,0,0,1,0,2,-1,-1,-1,-1,5,14,3,2,KT,NC,0
10492,2018,6,16,5,삼성,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,7,1,0,삼성,키움,0
10493,2018,6,16,5,키움,승,0,0,0,4,4,0,1,0,-1,-1,-1,-1,9,13,0,3,삼성,키움,0
10494,2018,6,16,5,기아,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,9,0,1,기아,LG,0
10495,2018,6,16,5,LG,승,0,0,0,1,1,0,1,0,1,-1,-1,-1,4,12,0,4,기아,LG,0
10496,2018,6,16,5,롯데,승,0,1,0,0,0,1,4,3,0,-1,-1,-1,9,10,0,3,롯데,SK,0
10497,2018,6,16,5,SK,패,0,0,0,0,0,1,0,2,0,-1,-1,-1,3,7,0,1,롯데,SK,0
10498,2018,6,16,5,두산,승,0,0,0,1,1,2,1,0,3,-1,-1,-1,8,13,1,8,두산,한화,0
10499,2018,6,16,5,한화,패,0,0,0,1,0,2,0,0,0,-1,-1,-1,3,10,0,4,두산,한화,0
10500,2018,6,16,5,KT,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,3,KT,NC,0
10501,2018,6,16,5,NC,승,0,0,1,0,0,0,3,1,-1,-1,-1,-1,5,10,0,3,KT,NC,0
10502,2018,6,17,6,삼성,패,0,0,0,0,1,1,0,3,3,-1,-1,-1,8,15,1,9,삼성,키움,0
10503,2018,6,17,6,키움,승,0,7,0,0,1,0,1,3,-1,-1,-1,-1,12,14,0,5,삼성,키움,0
10504,2018,6,17,6,기아,패,0,0,2,1,0,0,1,2,0,-1,-1,-1,6,9,0,10,기아,LG,0
10505,2018,6,17,6,LG,승,2,4,0,0,0,3,0,0,-1,-1,-1,-1,9,12,0,6,기아,LG,0
10506,2018,6,17,6,롯데,승,2,4,4,1,0,0,1,1,0,-1,-1,-1,13,16,1,1,롯데,SK,0
10507,2018,6,17,6,SK,패,0,0,1,0,0,3,1,2,0,-1,-1,-1,7,11,1,3,롯데,SK,0
10508,2018,6,17,6,두산,패,0,1,2,1,0,0,0,1,1,-1,-1,-1,6,11,2,4,두산,한화,0
10509,2018,6,17,6,한화,승,1,4,1,1,3,0,0,1,-1,-1,-1,-1,11,13,0,5,두산,한화,0
10510,2018,6,17,6,KT,승,0,0,0,0,2,1,0,1,1,-1,-1,-1,5,11,0,5,KT,NC,0
10511,2018,6,17,6,NC,패,1,0,0,0,0,0,2,1,0,-1,-1,-1,4,8,0,4,KT,NC,0
10512,2018,6,19,1,키움,승,0,0,1,0,0,1,3,0,0,1,-1,-1,6,10,2,6,키움,두산,0
10513,2018,6,19,1,두산,패,1,0,1,0,0,2,1,0,0,0,-1,-1,5,8,0,8,키움,두산,0
10514,2018,6,19,1,SK,무,0,0,0,0,6,-1,-1,-1,-1,-1,-1,-1,6,4,1,5,SK,삼성,0
10515,2018,6,19,1,삼성,무,0,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,6,8,0,5,SK,삼성,0
10516,2018,6,19,1,LG,승,0,0,3,0,0,1,0,0,0,-1,-1,-1,4,11,0,6,LG,한화,0
10517,2018,6,19,1,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,3,LG,한화,0
10518,2018,6,19,1,롯데,승,0,0,1,2,3,1,0,1,1,-1,-1,-1,9,14,0,2,롯데,KT,0
10519,2018,6,19,1,KT,패,1,0,0,0,0,5,1,0,0,-1,-1,-1,7,11,0,2,롯데,KT,0
10520,2018,6,20,2,키움,승,0,6,0,0,0,0,2,0,0,-1,-1,-1,8,10,1,6,키움,두산,0
10521,2018,6,20,2,두산,패,0,0,0,3,2,0,0,0,0,-1,-1,-1,5,12,0,4,키움,두산,0
10522,2018,6,20,2,SK,패,0,4,0,0,0,0,0,0,0,-1,-1,-1,4,10,1,4,SK,삼성,0
10523,2018,6,20,2,삼성,승,0,1,0,0,0,0,2,3,-1,-1,-1,-1,6,6,1,4,SK,삼성,0
10524,2018,6,20,2,NC,패,0,0,3,1,0,0,0,0,1,-1,-1,-1,5,13,0,3,NC,기아,0
10525,2018,6,20,2,기아,승,0,0,0,1,0,0,0,5,-1,-1,-1,-1,6,10,0,3,NC,기아,0
10526,2018,6,20,2,LG,패,1,0,2,1,2,1,0,0,0,-1,-1,-1,7,12,1,1,LG,한화,0
10527,2018,6,20,2,한화,승,2,0,0,7,2,0,0,0,-1,-1,-1,-1,11,13,1,6,LG,한화,0
10528,2018,6,20,2,롯데,승,1,3,0,5,0,0,0,0,2,-1,-1,-1,11,18,1,6,롯데,KT,0
10529,2018,6,20,2,KT,패,0,0,1,1,0,0,0,1,1,-1,-1,-1,4,11,0,2,롯데,KT,0
10530,2018,6,21,3,키움,패,0,0,0,1,0,0,1,0,1,-1,-1,-1,3,7,1,3,키움,두산,0
10531,2018,6,21,3,두산,승,1,0,2,1,1,0,4,0,-1,-1,-1,-1,9,15,0,3,키움,두산,0
10532,2018,6,21,3,SK,승,1,0,3,0,0,0,0,0,1,-1,-1,-1,5,8,0,2,SK,삼성,0
10533,2018,6,21,3,삼성,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,3,6,SK,삼성,0
10534,2018,6,21,3,NC,승,0,2,4,0,0,1,0,0,0,-1,-1,-1,7,7,0,4,NC,기아,0
10535,2018,6,21,3,기아,패,1,0,3,0,0,0,0,0,0,-1,-1,-1,4,6,0,4,NC,기아,0
10536,2018,6,21,3,LG,패,2,1,1,1,0,1,0,0,0,-1,-1,-1,6,12,0,7,LG,한화,0
10537,2018,6,21,3,한화,승,0,1,2,1,0,0,0,2,3,-1,-1,-1,9,14,1,1,LG,한화,0
10538,2018,6,21,3,롯데,무,0,0,0,0,0,2,0,0,1,2,0,0,5,9,0,8,롯데,KT,0
10539,2018,6,21,3,KT,무,0,0,1,0,1,0,0,1,0,2,0,0,5,11,1,6,롯데,KT,0
10540,2018,6,22,4,기아,승,0,0,4,2,0,0,1,0,1,-1,-1,-1,8,12,0,3,기아,키움,0
10541,2018,6,22,4,키움,패,0,0,0,1,0,2,1,0,1,-1,-1,-1,5,10,0,3,기아,키움,0
10542,2018,6,22,4,롯데,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,5,0,2,롯데,LG,0
10543,2018,6,22,4,LG,승,0,0,0,2,0,0,0,0,-1,-1,-1,-1,2,4,1,4,롯데,LG,0
10544,2018,6,22,4,두산,패,3,3,0,0,0,0,3,0,5,-1,-1,-1,14,17,0,3,두산,삼성,0
10545,2018,6,22,4,삼성,승,6,1,0,3,6,0,0,0,-1,-1,-1,-1,16,16,0,7,두산,삼성,0
10546,2018,6,22,4,한화,승,0,0,0,0,0,1,0,4,0,-1,-1,-1,5,9,0,7,한화,NC,0
10547,2018,6,22,4,NC,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,0,2,한화,NC,0
10548,2018,6,22,4,SK,승,4,0,0,1,0,0,3,3,2,-1,-1,-1,13,18,2,5,SK,KT,0
10549,2018,6,22,4,KT,패,0,1,1,1,2,0,4,0,0,-1,-1,-1,9,14,0,6,SK,KT,0
10550,2018,6,23,5,기아,패,0,0,0,2,0,0,0,2,0,-1,-1,-1,4,8,2,1,기아,키움,0
10551,2018,6,23,5,키움,승,0,0,0,2,2,2,0,3,-1,-1,-1,-1,9,14,2,6,기아,키움,0
10552,2018,6,23,5,롯데,패,2,0,2,3,0,1,0,0,0,-1,-1,-1,8,14,2,10,롯데,LG,0
10553,2018,6,23,5,LG,승,1,0,1,9,0,1,3,3,-1,-1,-1,-1,18,19,0,7,롯데,LG,0
10554,2018,6,23,5,두산,승,0,0,0,0,2,0,5,1,3,-1,-1,-1,11,17,1,6,두산,삼성,0
10555,2018,6,23,5,삼성,패,0,0,0,0,2,2,0,0,0,-1,-1,-1,4,9,0,3,두산,삼성,0
10556,2018,6,23,5,한화,승,0,0,1,1,0,0,5,1,0,-1,-1,-1,8,13,0,5,한화,NC,0
10557,2018,6,23,5,NC,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,5,2,3,한화,NC,0
10558,2018,6,23,5,SK,승,0,3,1,2,0,0,0,1,0,-1,-1,-1,7,6,0,7,SK,KT,0
10559,2018,6,23,5,KT,패,0,0,1,1,1,1,0,0,0,-1,-1,-1,4,10,0,2,SK,KT,0
10560,2018,6,24,6,기아,승,1,0,4,0,0,0,2,7,0,-1,-1,-1,14,14,0,6,기아,키움,0
10561,2018,6,24,6,키움,패,2,0,5,0,1,0,2,0,0,-1,-1,-1,10,14,1,5,기아,키움,0
10562,2018,6,24,6,롯데,무,0,0,0,0,0,1,1,0,0,0,0,0,2,6,2,3,롯데,LG,0
10563,2018,6,24,6,LG,무,0,1,0,0,0,0,1,0,0,0,0,0,2,6,1,2,롯데,LG,0
10564,2018,6,24,6,두산,승,0,2,1,0,1,4,2,2,0,-1,-1,-1,12,17,2,3,두산,삼성,0
10565,2018,6,24,6,삼성,패,1,0,0,0,0,1,4,1,0,-1,-1,-1,7,14,0,2,두산,삼성,0
10566,2018,6,24,6,한화,승,0,0,1,0,0,0,0,4,0,-1,-1,-1,5,9,0,2,한화,NC,0
10567,2018,6,24,6,NC,패,0,1,0,0,1,0,0,1,0,-1,-1,-1,3,11,0,2,한화,NC,0
10568,2018,6,24,6,SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,3,SK,KT,0
10569,2018,6,24,6,KT,승,2,0,0,0,2,0,0,0,-1,-1,-1,-1,4,8,0,4,SK,KT,0
10570,2018,6,26,1,삼성,승,0,0,5,0,2,4,2,0,0,-1,-1,-1,13,15,0,5,삼성,한화,0
10571,2018,6,26,1,한화,패,0,0,0,0,0,1,0,1,-1,-1,-1,-1,2,7,1,3,삼성,한화,0
10572,2018,6,26,1,키움,승,6,0,1,0,0,0,0,0,2,-1,-1,-1,9,11,0,3,키움,롯데,0
10573,2018,6,26,1,롯데,패,0,1,0,0,1,0,0,1,0,-1,-1,-1,3,8,0,2,키움,롯데,0
10574,2018,6,26,1,두산,패,3,0,0,0,0,0,1,0,0,-1,-1,-1,4,9,1,2,두산,NC,0
10575,2018,6,26,1,NC,승,0,0,0,1,3,0,1,0,-1,-1,-1,-1,5,11,0,4,두산,NC,0
10576,2018,6,27,2,KT,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,2,3,KT,LG,0
10577,2018,6,27,2,LG,승,0,0,1,0,5,0,1,0,-1,-1,-1,-1,7,12,0,1,KT,LG,0
10578,2018,6,27,2,기아,패,0,0,0,0,0,1,0,1,0,-1,-1,-1,2,8,0,3,기아,SK,0
10579,2018,6,27,2,SK,승,0,0,1,0,0,0,1,1,-1,-1,-1,-1,3,6,0,2,기아,SK,0
10580,2018,6,27,2,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,7,1,5,삼성,한화,0
10581,2018,6,27,2,한화,승,2,0,0,0,0,0,2,0,-1,-1,-1,-1,4,9,1,2,삼성,한화,0
10582,2018,6,27,2,키움,패,0,0,0,1,1,0,3,0,1,0,2,0,8,12,3,10,키움,롯데,0
10583,2018,6,27,2,롯데,승,0,0,0,1,1,0,0,4,0,0,2,1,9,13,2,4,키움,롯데,0
10584,2018,6,27,2,두산,승,0,0,4,1,0,0,1,0,0,-1,-1,-1,6,8,0,5,두산,NC,0
10585,2018,6,27,2,NC,패,0,2,1,0,0,0,0,0,0,-1,-1,-1,3,7,2,2,두산,NC,0
10586,2018,6,28,3,삼성,패,1,0,0,0,0,0,0,0,2,-1,-1,-1,3,10,3,7,삼성,한화,0
10587,2018,6,28,3,한화,승,0,0,0,1,0,0,6,1,-1,-1,-1,-1,8,6,0,8,삼성,한화,0
10588,2018,6,28,3,키움,패,3,2,0,0,1,0,0,0,0,-1,-1,-1,6,10,2,8,키움,롯데,0
10589,2018,6,28,3,롯데,승,0,0,0,0,1,3,4,0,-1,-1,-1,-1,8,11,2,3,키움,롯데,0
10590,2018,6,28,3,두산,승,0,6,0,3,0,0,0,0,0,-1,-1,-1,9,9,0,6,두산,NC,0
10591,2018,6,28,3,NC,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,8,0,2,두산,NC,0
10592,2018,6,29,4,기아,승,0,0,0,1,0,0,0,3,0,3,-1,-1,7,14,0,5,기아,두산,0
10593,2018,6,29,4,두산,패,2,0,0,0,0,2,0,0,0,0,-1,-1,4,12,1,3,기아,두산,0
10594,2018,6,29,4,LG,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,2,0,LG,SK,0
10595,2018,6,29,4,SK,승,0,2,1,4,2,0,0,1,-1,-1,-1,-1,10,9,0,3,LG,SK,0
10596,2018,6,29,4,롯데,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,4,1,3,롯데,한화,0
10597,2018,6,29,4,한화,승,1,0,0,0,1,3,0,0,-1,-1,-1,-1,5,5,0,4,롯데,한화,0
10598,2018,6,29,4,키움,승,0,0,0,5,2,0,1,0,0,-1,-1,-1,8,10,0,2,키움,삼성,0
10599,2018,6,29,4,삼성,패,2,0,0,1,0,0,1,1,2,-1,-1,-1,7,11,1,0,키움,삼성,0
10600,2018,6,29,4,NC,패,2,0,0,0,0,0,0,1,0,-1,-1,-1,3,9,1,4,NC,KT,0
10601,2018,6,29,4,KT,승,3,1,0,0,1,0,0,2,-1,-1,-1,-1,7,13,0,2,NC,KT,0
10602,2018,6,30,5,기아,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,5,2,0,기아,두산,0
10603,2018,6,30,5,두산,승,7,0,2,2,1,0,0,0,-1,-1,-1,-1,12,17,0,3,기아,두산,0
10604,2018,6,30,5,LG,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,6,2,3,LG,SK,0
10605,2018,6,30,5,SK,승,0,0,1,1,0,0,0,1,3,-1,-1,-1,6,9,0,6,LG,SK,0
10606,2018,6,30,5,롯데,패,0,2,0,1,0,0,0,2,0,-1,-1,-1,5,6,1,4,롯데,한화,0
10607,2018,6,30,5,한화,승,2,0,0,0,0,0,0,1,3,-1,-1,-1,6,8,1,4,롯데,한화,0
10608,2018,6,30,5,NC,패,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,2,0,3,NC,KT,0
10609,2018,6,30,5,KT,승,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,NC,KT,0
10610,2018,7,1,6,키움,승,0,0,1,2,0,0,0,0,0,-1,-1,-1,3,8,0,1,키움,삼성,0
10611,2018,7,1,6,삼성,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,7,0,2,키움,삼성,0
10612,2018,7,3,1,SK,승,0,0,1,0,6,0,2,0,0,-1,-1,-1,9,11,1,4,SK,키움,0
10613,2018,7,3,1,키움,패,0,0,2,0,0,1,0,0,0,-1,-1,-1,3,8,0,4,SK,키움,0
10614,2018,7,3,1,NC,승,0,0,3,0,0,0,0,0,3,7,-1,-1,13,18,1,4,NC,LG,0
10615,2018,7,3,1,LG,패,0,2,0,0,2,0,0,0,2,0,-1,-1,6,15,1,2,NC,LG,0
10616,2018,7,3,1,한화,패,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,5,2,0,한화,기아,0
10617,2018,7,3,1,기아,승,2,1,1,3,1,1,0,0,-1,-1,-1,-1,9,14,0,2,한화,기아,0
10618,2018,7,4,2,SK,패,0,0,0,0,0,0,0,1,4,1,0,0,6,15,0,5,SK,키움,0
10619,2018,7,4,2,키움,승,1,0,0,1,1,0,0,0,2,1,0,1,7,13,0,8,SK,키움,0
10620,2018,7,4,2,NC,패,0,1,0,1,0,1,0,0,0,-1,-1,-1,3,5,1,2,NC,LG,0
10621,2018,7,4,2,LG,승,1,4,1,3,0,3,0,1,-1,-1,-1,-1,13,13,0,7,NC,LG,0
10622,2018,7,4,2,한화,패,2,0,0,2,0,0,0,0,0,-1,-1,-1,4,10,1,5,한화,기아,0
10623,2018,7,4,2,기아,승,0,0,0,2,0,2,2,0,-1,-1,-1,-1,6,11,1,4,한화,기아,0
10624,2018,7,4,2,두산,승,2,0,0,0,0,3,0,0,2,-1,-1,-1,7,13,0,4,두산,롯데,0
10625,2018,7,4,2,롯데,패,0,0,1,0,1,0,0,1,1,-1,-1,-1,4,9,1,4,두산,롯데,0
10626,2018,7,4,2,삼성,패,0,0,0,4,0,1,0,0,0,-1,-1,-1,5,13,1,3,삼성,KT,0
10627,2018,7,4,2,KT,승,1,4,0,1,0,0,0,0,-1,-1,-1,-1,6,13,1,0,삼성,KT,0
10628,2018,7,5,3,SK,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,9,1,1,SK,키움,0
10629,2018,7,5,3,키움,승,0,0,0,3,0,0,0,0,-1,-1,-1,-1,3,6,0,2,SK,키움,0
10630,2018,7,5,3,NC,승,0,1,0,0,0,0,4,0,0,-1,-1,-1,5,13,1,2,NC,LG,0
10631,2018,7,5,3,LG,패,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,7,0,1,NC,LG,0
10632,2018,7,5,3,한화,승,0,3,0,0,0,0,2,3,0,-1,-1,-1,8,13,0,1,한화,기아,0
10633,2018,7,5,3,기아,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,5,0,4,한화,기아,0
10634,2018,7,5,3,두산,승,0,0,0,5,1,0,1,2,0,-1,-1,-1,9,14,0,1,두산,롯데,0
10635,2018,7,5,3,롯데,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,10,0,1,두산,롯데,0
10636,2018,7,5,3,삼성,무,1,0,0,0,0,1,0,0,0,0,0,0,2,6,0,5,삼성,KT,0
10637,2018,7,5,3,KT,무,0,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,삼성,KT,0
10638,2018,7,6,4,NC,패,0,0,0,0,0,1,0,0,1,-1,-1,-1,2,5,1,5,NC,키움,0
10639,2018,7,6,4,키움,승,1,2,0,0,0,1,2,0,-1,-1,-1,-1,6,8,0,5,NC,키움,0
10640,2018,7,6,4,삼성,패,5,0,1,0,0,0,0,0,0,-1,-1,-1,6,11,1,0,삼성,두산,0
10641,2018,7,6,4,두산,승,0,1,0,7,0,2,1,2,-1,-1,-1,-1,13,20,2,6,삼성,두산,0
10642,2018,7,6,4,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,0,한화,SK,0
10643,2018,7,6,4,SK,승,1,2,1,0,0,2,0,0,-1,-1,-1,-1,6,12,2,1,한화,SK,0
10644,2018,7,6,4,LG,패,0,3,0,0,1,0,0,0,0,-1,-1,-1,4,8,2,1,LG,기아,0
10645,2018,7,6,4,기아,승,7,1,1,0,0,0,0,4,-1,-1,-1,-1,13,14,0,7,LG,기아,0
10646,2018,7,6,4,KT,패,2,1,2,0,3,0,1,0,0,-1,-1,-1,9,13,1,6,KT,롯데,0
10647,2018,7,6,4,롯데,승,0,2,0,0,4,1,4,0,-1,-1,-1,-1,11,18,1,4,KT,롯데,0
10648,2018,7,7,5,NC,패,0,1,1,0,2,0,0,0,0,-1,-1,-1,4,12,0,2,NC,키움,0
10649,2018,7,7,5,키움,승,1,0,1,1,0,3,0,0,-1,-1,-1,-1,6,10,2,9,NC,키움,0
10650,2018,7,7,5,삼성,패,0,0,0,0,0,0,3,0,0,-1,-1,-1,3,10,0,4,삼성,두산,0
10651,2018,7,7,5,두산,승,0,0,0,1,2,0,5,0,-1,-1,-1,-1,8,9,1,7,삼성,두산,0
10652,2018,7,7,5,한화,패,0,0,0,0,0,4,0,0,0,-1,-1,-1,4,8,0,4,한화,SK,0
10653,2018,7,7,5,SK,승,0,0,1,0,0,0,4,0,-1,-1,-1,-1,5,8,0,4,한화,SK,0
10654,2018,7,7,5,LG,승,0,0,4,0,3,0,1,5,0,-1,-1,-1,13,14,0,2,LG,기아,0
10655,2018,7,7,5,기아,패,0,0,1,5,0,0,3,1,0,-1,-1,-1,10,17,2,0,LG,기아,0
10656,2018,7,7,5,KT,승,2,1,3,2,0,1,0,0,0,-1,-1,-1,9,15,1,3,KT,롯데,0
10657,2018,7,7,5,롯데,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,5,1,5,KT,롯데,0
10658,2018,7,8,6,NC,승,0,0,0,0,0,0,1,1,0,-1,-1,-1,2,8,0,7,NC,키움,0
10659,2018,7,8,6,키움,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,7,0,2,NC,키움,0
10660,2018,7,8,6,삼성,승,0,0,0,6,0,2,2,1,0,-1,-1,-1,11,19,1,4,삼성,두산,0
10661,2018,7,8,6,두산,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,11,0,4,삼성,두산,0
10662,2018,7,8,6,한화,승,0,4,0,0,0,0,0,0,1,-1,-1,-1,5,8,0,2,한화,SK,0
10663,2018,7,8,6,SK,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,0,4,한화,SK,0
10664,2018,7,8,6,LG,승,0,3,1,1,0,0,1,0,2,-1,-1,-1,8,17,0,3,LG,기아,0
10665,2018,7,8,6,기아,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,0,4,LG,기아,0
10666,2018,7,8,6,KT,패,1,0,0,0,4,0,0,0,0,-1,-1,-1,5,10,1,4,KT,롯데,0
10667,2018,7,8,6,롯데,승,0,0,0,5,1,4,0,0,-1,-1,-1,-1,10,13,0,4,KT,롯데,0
10668,2018,7,10,1,SK,승,0,3,4,1,0,0,2,0,0,-1,-1,-1,10,16,1,5,SK,LG,0
10669,2018,7,10,1,LG,패,0,1,2,0,0,0,0,0,0,-1,-1,-1,3,8,1,3,SK,LG,0
10670,2018,7,10,1,키움,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,6,0,1,키움,한화,0
10671,2018,7,10,1,한화,승,0,0,1,0,0,0,0,3,-1,-1,-1,-1,4,10,0,3,키움,한화,0
10672,2018,7,10,1,기아,패,2,2,0,0,0,0,0,2,0,-1,-1,-1,6,10,0,7,기아,NC,0
10673,2018,7,10,1,NC,승,0,1,4,3,0,0,0,0,-1,-1,-1,-1,8,7,1,7,기아,NC,0
10674,2018,7,10,1,두산,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,6,0,2,두산,KT,0
10675,2018,7,10,1,KT,승,0,0,7,0,0,0,2,0,-1,-1,-1,-1,9,10,0,3,두산,KT,0
10676,2018,7,10,1,롯데,패,1,0,0,2,0,0,0,0,0,-1,-1,-1,3,10,0,2,롯데,삼성,0
10677,2018,7,10,1,삼성,승,0,2,0,1,0,3,0,0,-1,-1,-1,-1,6,9,0,3,롯데,삼성,0
10678,2018,7,11,2,SK,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,1,SK,LG,0
10679,2018,7,11,2,LG,승,0,2,0,0,1,0,0,0,-1,-1,-1,-1,3,7,0,2,SK,LG,0
10680,2018,7,11,2,키움,승,0,3,1,9,1,1,4,0,3,-1,-1,-1,22,15,3,12,키움,한화,0
10681,2018,7,11,2,한화,패,0,0,0,2,2,0,0,0,4,-1,-1,-1,8,15,1,1,키움,한화,0
10682,2018,7,11,2,기아,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,3,3,4,기아,NC,0
10683,2018,7,11,2,NC,승,0,0,0,0,0,1,3,1,-1,-1,-1,-1,5,8,1,2,기아,NC,0
10684,2018,7,11,2,두산,승,1,1,1,0,0,0,0,0,3,-1,-1,-1,6,13,0,2,두산,KT,0
10685,2018,7,11,2,KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,0,1,두산,KT,0
10686,2018,7,11,2,롯데,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,9,1,2,롯데,삼성,0
10687,2018,7,11,2,삼성,승,0,0,0,2,0,1,1,0,-1,-1,-1,-1,4,10,0,2,롯데,삼성,0
10688,2018,7,12,3,SK,승,1,0,2,0,1,3,0,0,0,-1,-1,-1,7,9,0,5,SK,LG,0
10689,2018,7,12,3,LG,패,0,0,0,3,0,0,1,0,0,-1,-1,-1,4,5,1,8,SK,LG,0
10690,2018,7,12,3,키움,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,5,1,4,키움,한화,0
10691,2018,7,12,3,한화,승,0,2,0,0,0,1,1,0,-1,-1,-1,-1,4,12,1,5,키움,한화,0
10692,2018,7,12,3,기아,패,0,1,0,0,0,1,0,1,0,-1,-1,-1,3,9,0,3,기아,NC,0
10693,2018,7,12,3,NC,승,0,1,2,0,0,1,0,0,-1,-1,-1,-1,4,6,0,3,기아,NC,0
10694,2018,7,12,3,두산,패,0,0,0,1,0,0,1,0,2,-1,-1,-1,4,8,0,4,두산,KT,0
10695,2018,7,12,3,KT,승,1,6,1,1,0,2,0,0,-1,-1,-1,-1,11,14,0,5,두산,KT,0
10696,2018,7,12,3,롯데,패,0,2,0,1,0,0,0,0,1,-1,-1,-1,4,11,1,4,롯데,삼성,0
10697,2018,7,12,3,삼성,승,1,1,0,2,1,2,1,0,-1,-1,-1,-1,8,13,1,4,롯데,삼성,0
10698,2018,7,17,1,LG,승,2,1,0,1,0,1,0,0,4,-1,-1,-1,9,16,0,4,LG,키움,0
10699,2018,7,17,1,키움,패,2,0,0,0,0,0,0,0,1,-1,-1,-1,3,9,3,5,LG,키움,0
10700,2018,7,17,1,롯데,승,1,0,6,0,0,1,0,2,2,-1,-1,-1,12,17,0,6,롯데,두산,0
10701,2018,7,17,1,두산,패,1,0,0,2,0,2,0,0,1,-1,-1,-1,6,12,0,4,롯데,두산,0
10702,2018,7,17,1,NC,패,0,0,0,0,2,0,2,0,0,-1,-1,-1,4,12,2,5,NC,SK,0
10703,2018,7,17,1,SK,승,1,0,2,0,1,1,2,3,-1,-1,-1,-1,10,10,0,9,NC,SK,0
10704,2018,7,17,1,삼성,패,1,1,1,0,0,0,0,0,0,-1,-1,-1,3,9,0,0,삼성,기아,0
10705,2018,7,17,1,기아,승,0,0,0,2,0,0,1,3,-1,-1,-1,-1,6,10,0,4,삼성,기아,0
10706,2018,7,17,1,한화,승,1,0,0,0,5,0,0,2,0,-1,-1,-1,8,12,1,5,한화,KT,0
10707,2018,7,17,1,KT,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,8,1,5,한화,KT,0
10708,2018,7,18,2,LG,승,3,0,0,0,0,0,0,4,1,-1,-1,-1,8,11,0,7,LG,키움,0
10709,2018,7,18,2,키움,패,0,2,2,0,2,0,0,0,1,-1,-1,-1,7,11,1,4,LG,키움,0
10710,2018,7,18,2,롯데,패,0,0,0,1,0,0,0,1,2,-1,-1,-1,4,8,0,2,롯데,두산,0
10711,2018,7,18,2,두산,승,0,0,0,0,1,1,0,3,-1,-1,-1,-1,5,9,1,4,롯데,두산,0
10712,2018,7,18,2,NC,승,0,3,0,0,0,0,1,0,0,-1,-1,-1,4,8,1,1,NC,SK,0
10713,2018,7,18,2,SK,패,2,0,0,0,0,1,0,0,0,-1,-1,-1,3,13,0,4,NC,SK,0
